time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq,cpu6_freq,cpu7_freq,cpu8_freq,cpu9_freq,cpu10_freq,cpu11_freq,cpu12_freq,cpu13_freq,cpu14_freq,cpu15_freq,trn_arch,trn_workers,trn_epochs,trn_batch_size,trn_image_size,trn_device,inf_arch,inf_workers,inf_batch_size,inf_image_size,inf_device,latency
1674095381.43,150.39,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095381.39433,16.6,3.3,0,76.7,3.2,0,0.2,0,1595061,1204423,1533178,1200072,1627691,4061871,1200051,4060810,1462583,1227570,1561297,1200054,1513518,4037937,1200106,4008155,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095382.801,135.2,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095382.76181,16.6,3.3,0,76.7,3.2,0,0.2,0,1411719,1200356,1200168,1200028,1199942,4074090,1200077,4048795,1752415,1200173,1351955,1200109,1201087,3998024,1201162,3999084,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095383.446,126.82,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095383.41136,16.6,3.3,0,76.7,3.2,0,0.2,0,1280763,1206996,1506347,1200073,1431789,4066299,1208967,4066064,1262116,1212912,1606770,1200066,1339804,4018847,1200160,3999948,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095384.804,126.45,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095384.76581,16.6,3.3,0,76.7,3.2,0,0.2,0,1336828,1200202,1200158,1200102,1200278,4050736,1200047,4095091,1391897,1200079,1200020,1200103,1200151,4073539,1200153,4000383,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095385.42,147.33,1995,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095385.38518,16.6,3.3,0,76.7,3.2,0,0.2,0,1462008,1234671,1249745,1200114,1971092,4060173,1342497,4056887,2488355,1292477,1222327,1200049,1787049,4044936,1829122,4010411,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095386.773,163.18,1710,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095386.73378,16.6,3.3,0,76.7,3.2,0,0.2,0,1200092,1431813,1200142,1200195,1790844,4096624,1200047,4057569,1200095,1394636,1200022,1200109,1769017,4063216,1200140,4006987,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095387.44,143.07,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095387.40903,16.6,3.3,0,76.7,3.2,0,0.2,0,1249402,1283368,1208161,1200109,1550977,4060306,1212776,4060011,1206919,1409222,1216350,1200042,1701004,4015591,1797843,3999556,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095388.801,134.97,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095388.76183,16.6,3.3,0,76.7,3.2,0,0.2,0,1200236,1200002,1200373,1200095,1771326,4058483,1880056,4084629,1201355,1201062,1200055,1200069,1797854,4080266,1200234,4065862,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095389.402,126.06,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095389.36737,16.6,3.3,0,76.7,3.2,0,0.2,0,1200138,1272020,1200376,1905881,1421442,4060351,1221840,4066377,1200178,1395180,1200036,3820647,1917569,1377414,1200138,4009098,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095390.802,125.82,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095390.76575,16.6,3.3,0,76.7,3.2,0,0.2,0,1752695,1457452,1200176,1200918,2782851,1201493,4090011,4053034,1562208,1352444,1200149,1200026,1200040,1200094,4108067,4001377,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095391.451,146.93,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095391.41174,16.6,3.3,0,76.7,3.2,0,0.2,0,1426971,1324529,1433315,1200114,1665125,1235600,4101854,4076874,1563828,1860149,1394595,1200065,1295456,1311858,4058900,3999885,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095392.813,163.9,1710,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095392.77377,16.6,3.3,0,76.7,3.2,0,0.2,0,1200427,1555039,1265590,1200000,1874419,1200133,3999790,4115698,1200043,1200141,1201325,1200126,1578371,1200969,4042444,4062460,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095393.459,143.78,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095393.42538,16.6,3.3,0,76.7,3.2,0,0.2,0,1208873,1351615,1293344,1200123,1329419,1214638,4063743,4067551,1214294,1590138,1644765,1200050,1347550,1389617,4062718,3999822,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095394.789,160.84,1995,9251,55,15,3, NVIDIA GeForce RTX 3080 Ti,1674095394.74982,16.6,3.3,0,76.7,3.2,0,0.2,0,1203486,1200007,1539936,1200056,1619730,1924295,4081319,4079618,1200176,1201802,1228541,1200048,1200266,1200371,4073527,4064083,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095395.809,163.72,1710,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095395.76977,16.6,3.3,0,76.7,3.2,0,0.2,0,1200070,1200083,1214693,1200080,1200084,1200136,4000112,4092348,1200229,1199651,1226702,1200021,1705522,1200308,4109382,4064636,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095396.456,143.71,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095396.41946,16.6,3.3,0,76.7,3.2,0,0.2,0,1200093,1200526,1326009,1200073,1374700,1501489,4063298,4065793,1200084,1239196,1336433,1200041,1751072,1565031,4060351,3999895,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095397.801,142.94,1890,9251,54,16,3, NVIDIA GeForce RTX 3080 Ti,1674095397.76179,16.6,3.3,0,76.7,3.2,0,0.2,0,1495853,1200065,1267559,1200134,1200120,1200412,4286523,4059109,1200249,1881160,1200260,1200004,1235851,1200127,4096082,4074195,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095398.492,141.25,1890,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095398.4574,16.6,3.3,0,76.7,3.2,0,0.2,0,1345145,1339288,1353636,1200044,1352233,1220840,4069844,4065290,1207211,1429340,1255201,1200033,1532095,1273684,4059417,4017623,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095399.817,131.16,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095399.77772,16.6,3.3,0,76.7,3.2,0,0.2,0,1200042,1977618,1200073,1200032,1200301,1200085,3999997,4136111,1237203,1666365,1557780,1200050,1201205,1200128,4118279,4044346,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095400.496,126.68,1710,9251,53,19,4, NVIDIA GeForce RTX 3080 Ti,1674095400.45759,16.6,3.3,0,76.7,3.2,0,0.2,0,1304348,1508398,1359531,1200050,1214563,1527825,4062914,4058973,1264655,1365885,1263806,1200033,1343646,1263331,4050983,4004099,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095401.804,126.55,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095401.76576,16.6,3.3,0,76.7,3.2,0,0.2,0,1200182,1200945,1200513,1200286,1200147,1200055,4000062,4048730,1200024,1200020,1921915,1201156,1200344,1200153,4076920,4004072,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095402.49,126.39,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095402.45141,16.6,3.3,0,76.7,3.2,0,0.2,0,1210399,1386958,1356161,1200178,1469942,1291504,4054985,4058300,1200420,1394951,1574877,1200050,1580043,1418645,4053515,4002809,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095403.812,141.2,1995,9251,54,14,3, NVIDIA GeForce RTX 3080 Ti,1674095403.77376,16.6,3.3,0,76.7,3.2,0,0.2,0,1200068,1200161,1763091,1200040,1200057,1200186,4005635,4054911,1200487,1201256,1200381,1200144,1200680,1492198,4065558,4063559,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095404.463,163.99,1995,9251,54,16,3, NVIDIA GeForce RTX 3080 Ti,1674095404.42884,16.6,3.3,0,76.7,3.2,0,0.2,0,1682543,1427763,1273983,1201578,1379899,1247148,4059326,4067217,1422087,1264873,1634830,1216703,1406245,1207553,4061815,4000014,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095405.801,150.78,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095405.76184,16.6,3.3,0,76.7,3.2,0,0.2,0,1876124,1200200,1539880,1200329,1200066,1200313,4288973,4144020,1694750,1237113,1200088,1200203,1200722,1200142,4124091,3997945,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095406.491,127.06,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095406.45594,16.6,3.3,0,76.7,3.2,0,0.2,0,1389792,1312577,1348070,1200332,1384475,1205044,4052841,4064257,1537744,1284604,1260993,1200042,1289200,1218713,4055213,4017199,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095407.491,126.65,1710,9251,53,18,3, NVIDIA GeForce RTX 3080 Ti,1674095407.45211,16.5,3.3,0,76.7,3.2,0,0.2,0,1576917,1353286,1563005,1200141,1349403,1200804,4064413,4077589,1743180,1251645,1485954,1200065,1337917,1212972,4077828,4002675,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095408.786,126.51,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095408.74578,16.5,3.3,0,76.7,3.2,0,0.2,0,1599016,1283529,1200389,1200263,1200227,1200326,4035170,4101132,1200087,1199927,1200120,1200037,1508338,1200030,4102375,4074205,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095409.471,136.94,1995,9251,54,50,29, NVIDIA GeForce RTX 3080 Ti,1674095409.43255,16.5,3.3,0,76.7,3.2,0,0.2,0,1296374,1346868,1333766,1200123,1503455,1387847,4066307,4064212,1200099,1518371,2513335,1200046,1746570,1330417,4054977,4027021,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095410.804,162.85,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095410.76579,16.5,3.3,0,76.7,3.2,0,0.2,0,1200082,1200112,1200064,1200017,1200142,1782331,4000002,4057165,1199819,1200188,1445010,1200079,1643282,1200219,4110861,4060994,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095411.457,156.46,1710,9251,53,18,3, NVIDIA GeForce RTX 3080 Ti,1674095411.42087,16.5,3.3,0,76.7,3.2,0,0.2,0,1200093,1205029,1394900,1200046,1507520,1330910,4058122,4064339,1304495,1200340,1330860,1200036,1741697,1214251,4064778,3999711,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095412.809,134.97,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095412.76979,16.5,3.3,0,76.7,3.2,0,0.2,0,1200062,1200070,1488754,1200070,1648444,1200176,3999876,4126739,1200066,1200152,1200589,1200075,1596843,1200183,4147295,4005616,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095413.468,130.68,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095413.42926,16.5,3.3,0,76.7,3.2,0,0.2,0,1228187,1383793,1439932,1200058,1332912,1337827,4058761,4064916,1200964,1722907,1402953,1200035,1218180,1201206,4055420,4008528,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095414.793,126.66,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095414.75385,16.5,3.3,0,76.7,3.2,0,0.2,0,1219744,1200170,1236819,1200058,1200639,1200165,4095929,4086018,1200113,1529052,1200179,1200072,1649692,1200123,4127820,4005902,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095415.46,137.68,1995,9251,54,50,29, NVIDIA GeForce RTX 3080 Ti,1674095415.42202,16.5,3.3,0,76.7,3.2,0,0.2,0,1212857,1397497,1335206,1200050,1332477,1297284,4062580,4060504,1249563,1567200,1202800,1542522,1422140,1992008,4050586,4000089,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095416.737,162.68,1995,9251,55,15,3, NVIDIA GeForce RTX 3080 Ti,1674095416.69782,16.5,3.3,0,76.7,3.2,0,0.2,0,1285928,1896926,1611484,1216200,1200070,1200055,3999984,4044472,1548516,1594494,1200102,1200011,1200098,1200093,4055720,4062431,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095417.448,156.7,1710,9251,54,17,3, NVIDIA GeForce RTX 3080 Ti,1674095417.41308,16.5,3.3,0,76.7,3.2,0,0.2,0,1308488,1446809,1313278,1200133,1203559,1253300,4069053,4073415,1230386,1672209,1336391,1200050,1243450,1284444,4070704,4000143,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095418.808,147.19,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095418.76974,16.5,3.3,0,76.7,3.2,0,0.2,0,1200019,1199966,1638595,1200140,1200065,1595454,4001768,4054921,1199964,1201448,1200152,1200075,1200296,1201038,4084135,4002631,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095419.482,162.76,1995,9251,55,16,4, NVIDIA GeForce RTX 3080 Ti,1674095419.4462,16.5,3.3,0,76.7,3.2,0,0.2,0,1314229,1346691,1308754,1252699,1322864,1493824,4060427,4065367,1389739,1491654,1375262,1200063,1515184,1581960,4058080,3999854,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095420.449,156.49,1710,9251,54,18,3, NVIDIA GeForce RTX 3080 Ti,1674095420.41605,16.5,3.3,0,76.7,3.2,0,0.2,0,1304652,1544193,1292997,1200063,1730631,1283862,4086517,4076112,1324966,1238922,1399958,1200045,1688790,1207655,4076340,3999874,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095421.717,137.71,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095421.67779,16.5,3.3,0,76.7,3.2,0,0.2,0,1276414,1831317,1211749,1200451,1200669,1200391,4002606,4053358,2994099,1714942,1200119,1803591,1200183,1799685,4128459,4004043,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095422.814,163.29,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095422.77372,16.5,3.3,0,76.7,3.2,0,0.2,0,1200062,1200101,1200149,1200089,1200148,1202119,3999952,4063451,1200218,1201408,1201120,1200704,1200192,1201393,4060684,4005288,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095423.46,160.5,1710,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095423.42551,16.5,3.3,0,76.7,3.2,0,0.2,0,1277181,1303816,1381960,1200060,1471021,1267392,4069407,4062847,1213350,1279410,1547668,1200057,1383758,1200363,4057936,4000201,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095424.809,140.92,1995,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095424.76983,16.5,3.3,0,76.7,3.2,0,0.2,0,1580381,1200501,1878254,1200105,1200026,1679727,3999873,4053454,1199672,1200195,1200221,1200026,1597326,1545640,4103125,3998236,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095425.448,160.91,1995,9251,55,15,3, NVIDIA GeForce RTX 3080 Ti,1674095425.40976,16.5,3.3,0,76.7,3.2,0,0.2,0,1347331,1416261,1243806,1215106,1446866,1388588,4055468,4064297,1269662,1236287,1233290,1200048,1698781,1313237,4058750,4028027,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095426.813,150.83,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095426.77376,16.5,3.3,0,76.7,3.2,0,0.2,0,1314912,1559207,1200289,1200187,1557333,1621274,4054781,4133669,1200170,1211189,1200124,1200032,1201086,1200263,4139747,4000520,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095427.493,126.65,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095427.45434,16.5,3.3,0,76.7,3.2,0,0.2,0,1351770,1315256,1201041,1208803,1396506,1663066,4074013,4070487,1621595,1332947,1369094,1204328,1490861,1208611,4061321,3999956,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095428.491,134.68,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095428.45244,16.5,3.3,0,76.7,3.2,0,0.2,0,1497152,1366778,1342222,1215718,1206262,1238880,4066655,4072001,1507529,1367124,1594595,1712544,1200060,1200494,4071626,4000034,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095429.456,126.5,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095429.41751,16.5,3.3,0,76.7,3.2,0,0.2,0,1310400,1307518,1698958,1200052,1341468,1206268,4068706,4072359,1698938,1731363,1266606,1200038,1512021,1251227,4073548,4023820,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095430.426,126.79,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095430.39085,16.5,3.3,0,76.7,3.2,0,0.2,0,1217357,1397990,1212831,1200051,1807899,1901366,4080907,4073263,1200099,1201098,1210951,1200037,1335184,2164734,4072916,4004567,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095431.801,143.81,1920,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095431.76182,16.5,3.3,0,76.7,3.2,0,0.2,0,1200145,1265902,1200090,1200122,1858840,1200140,4002227,4110846,1200143,1200108,1200052,1200028,1715646,1200213,4086721,4072323,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095432.456,145.26,1920,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095432.42408,16.5,3.3,0,76.7,3.2,0,0.2,0,1301203,1386753,1200055,1213242,1480494,1426642,4063617,4063642,1214873,1313514,1200181,1202312,2038897,1549774,4058917,3999970,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095433.809,134.52,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095433.76582,16.5,3.3,0,76.7,3.2,0,0.2,0,1200043,1221626,1832592,1200085,1200177,1200199,4000083,4138758,1200386,1651894,1201050,1200074,1537932,1200084,4146809,4001248,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095434.455,157.39,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095434.41202,16.5,3.3,0,76.7,3.2,0,0.2,0,1214487,1310011,1342224,1215563,1473774,1704690,4070208,4065360,1274578,1381191,1371923,1651130,1398432,1473703,4062669,4008047,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095435.831,156.74,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095435.78972,16.5,3.3,0,76.7,3.2,0,0.2,0,1200076,1200100,1200115,1200060,1948166,1476420,3999815,4056444,1200285,1200104,1200157,1200023,1471068,1200867,4127752,4004075,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095437.18,148.15,1995,9251,55,15,3, NVIDIA GeForce RTX 3080 Ti,1674095437.14175,16.5,3.3,0,76.7,3.2,0,0.2,0,1200077,1200081,1201172,1201434,1200064,1200018,4095708,4056868,1200125,1200199,1481222,1200043,1241719,1201287,4133834,4003417,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095437.847,159.57,1995,9251,55,15,3, NVIDIA GeForce RTX 3080 Ti,1674095437.81627,16.5,3.3,0,76.7,3.2,0,0.2,0,1346912,1309981,1322659,1200060,1260385,1433995,4075108,4062779,1234421,1207805,1453413,1200041,1315982,1430972,4056198,4020885,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095439.132,147.43,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095439.09377,16.5,3.3,0,76.7,3.2,0,0.2,0,1321475,1224935,1621316,1200032,1200399,1200983,4095529,4152067,1200266,1200091,1200064,1200016,1200248,1200077,4085512,3998001,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095439.853,126.74,1710,9251,53,16,4, NVIDIA GeForce RTX 3080 Ti,1674095439.81745,16.5,3.3,0,76.7,3.2,0,0.2,0,1200758,1211818,1447359,1200045,1411480,1351217,4066282,4069207,1200128,1200550,1578332,1200048,1231618,1465816,4064612,4040543,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095441.185,126.65,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095441.14574,16.5,3.3,0,76.7,3.2,0,0.2,0,1208784,1200170,1200234,1200088,1200000,1931551,4049729,4073109,1199990,1200181,1694390,1200009,1200075,1200210,4102210,4003613,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095441.848,134.93,1710,9251,54,37,19, NVIDIA GeForce RTX 3080 Ti,1674095441.81293,16.5,3.3,0,76.7,3.2,0,0.2,0,1306808,1202987,1310310,1200089,1375438,1505228,4065984,4065860,1230885,1200298,1784740,1201578,2522665,1509555,4058637,4019952,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095443.012,127.18,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095442.97382,16.5,3.3,0,76.7,3.2,0,0.2,0,1617315,1623601,1694096,1210843,1585672,1583715,4067049,4078237,1200071,1200049,1200171,1200148,1200155,1200150,4125106,3999590,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095444.18,126.52,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095444.14179,16.5,3.3,0,76.7,3.2,0,0.2,0,1200111,1200174,1200837,1200094,1207459,1200080,4094940,4064031,1200094,1653128,1200824,1200005,1589223,1503469,4041570,4000105,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095444.822,126.32,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095444.78392,16.5,3.3,0,76.7,3.2,0,0.2,0,1330435,1355961,1200180,1208037,1264553,1610142,4059452,4058801,1260656,1439548,1200084,1203958,1223246,1509108,4059931,4000467,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095446.18,126.4,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095446.14186,16.5,3.3,0,76.7,3.2,0,0.2,0,1258017,1200238,1200120,1200131,1200064,1717441,4095391,4090508,1200004,1200092,1200182,1200033,1200323,1654432,4144969,4002828,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095446.818,126.07,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095446.78264,16.5,3.3,0,76.7,3.2,0,0.2,0,1346931,1327724,1583291,1200071,1218434,1333487,4061756,4066017,1938584,1540572,1618493,1200051,1208918,1674613,4060596,4000030,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095448.176,134.57,1710,9251,53,30,14, NVIDIA GeForce RTX 3080 Ti,1674095448.13782,16.5,3.3,0,76.7,3.2,0,0.2,0,1199955,1200171,1200096,1200099,1200156,1812660,4095290,4061901,1200088,1200073,1596232,1200500,1200951,1201629,4064695,4005053,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095448.805,134.36,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095448.77306,16.5,3.3,0,76.7,3.2,0,0.2,0,1277241,1352853,1296825,1200245,1218873,1860125,4051893,4062277,1474505,1281075,1429484,1200043,1212888,1854775,4064617,4011645,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095450.172,126.53,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095450.13769,16.5,3.3,0,76.7,3.2,0,0.2,0,1200063,1200205,1201046,1200110,1200287,1201364,4096048,4065587,1213089,1201729,1199793,1200101,1200000,1201321,4122120,3997160,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095450.853,126.25,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095450.81237,16.5,3.3,0,76.7,3.2,0,0.2,0,1326464,1331389,1323689,1200052,1403651,1687634,4066326,4065996,1263601,1571857,1443077,1200053,1556961,1640517,4058468,4000168,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095452.188,147.67,1995,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095452.14983,16.5,3.3,0,76.7,3.2,0,0.2,0,1200256,1200074,1765715,1200138,1200212,1541928,4096262,4120126,1200070,1200957,1200079,1199989,1201074,1217369,4076891,3997717,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095452.85,162.7,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095452.80786,16.5,3.3,0,76.7,3.2,0,0.2,0,1405576,1298767,1349960,1200068,1245881,1260001,4060250,4066070,1533102,1447348,1200105,1200040,1216919,1307242,4063375,3999847,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095453.882,153.79,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095453.84572,16.5,3.3,0,76.7,3.2,0,0.2,0,1679713,1750254,1200075,1200095,1200093,1386542,4094699,4084088,1764086,1738751,1252598,1200035,1200129,1315533,4055075,3992233,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095455.185,147,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095455.14582,16.5,3.3,0,76.7,3.2,0,0.2,0,2527553,1978615,1200126,1200095,1405343,2969062,4148698,4096390,1220938,1200101,1200733,1200070,1200651,1200353,4128306,4064772,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095455.853,162.71,1995,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095455.82077,16.5,3.3,0,76.7,3.2,0,0.2,0,1313137,1336159,1339222,1200052,1371905,1340988,4059260,4064972,1315902,1209702,1575200,1200042,1435562,1357371,4058433,4002282,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095457.188,143.48,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095457.14988,16.5,3.3,0,76.7,3.2,0,0.2,0,1200003,1200111,1200012,1200099,1199996,1200092,4288824,4132066,1366132,1199990,1200322,1200032,1200489,1200174,4092420,4015531,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095457.829,127.14,1710,9251,55,22,7, NVIDIA GeForce RTX 3080 Ti,1674095457.7935,16.5,3.3,0,76.7,3.2,0,0.2,0,1842688,1259195,1345794,1219133,1447887,1350514,4063201,4064514,1503294,1465965,1909009,1208721,1492007,1230814,4059400,3999806,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095459.19,148.34,1935,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095459.1499,16.5,3.3,0,76.7,3.2,0,0.2,0,1264422,1200288,1200171,1200028,1553464,1200066,4095290,4090262,1199993,1200186,1257466,1200056,1673189,1200100,4112190,3998405,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095459.815,148.5,1710,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095459.77716,16.5,3.3,0,76.7,3.2,0,0.2,0,1235008,1206891,1434314,1200106,1503994,1293136,4070871,4061596,1548293,1206834,1416380,1200041,1552097,1301519,4058592,4000183,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
